"id","time","length","signal","duration","mac","sequence","tags","ssid","vendor"
148,2017-11-15 19:47:38,137,-76,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1760,"11,8,1,26,4,8,12","VM149521-2G","Google"
149,2017-11-15 19:47:38,137,-76,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1761,"11,8,1,26,4,8,12","VM149521-2G","Google"
150,2017-11-15 19:47:38,126,-77,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1762,"0,8,1,26,4,8,12","","Google"
151,2017-11-15 19:47:38,126,-77,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1763,"0,8,1,26,4,8,12","","Google"
152,2017-11-15 19:47:38,126,-77,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1765,"0,8,1,26,4,8,12","","Google"
153,2017-11-15 19:47:38,137,-75,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1766,"11,8,1,26,4,8,12","VM149521-2G","Google"
154,2017-11-15 19:47:38,137,-75,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1767,"11,8,1,26,4,8,12","VM149521-2G","Google"
155,2017-11-15 19:47:38,137,-74,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1768,"11,8,1,26,4,8,12","VM149521-2G","Google"
156,2017-11-15 19:47:39,126,-74,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",1773,"0,8,1,26,4,8,12","","Google"
157,2017-11-15 19:47:45,227,-76,1808,"1255a397bb65d91cc0d67d350c71417ad035ec0bb9b976c6b1f77a91f46ba086",656,"10,8,4,125,17","MYWIFI4CC9","AmazonTe"
158,2017-11-15 19:47:45,217,-76,1728,"1255a397bb65d91cc0d67d350c71417ad035ec0bb9b976c6b1f77a91f46ba086",657,"0,8,4,125,17","","AmazonTe"
159,2017-11-15 19:47:46,198,-88,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",1765,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
160,2017-11-15 19:47:46,198,-87,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",1766,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
161,2017-11-15 19:47:46,198,-87,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",1768,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
162,2017-11-15 19:47:53,198,-83,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",1851,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
163,2017-11-15 19:47:53,198,-85,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",1852,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
164,2017-11-15 19:47:54,133,-77,1056,"0d28074168cb68b3994a231a375039af078436e8959fd86371a240f7daedb286",513,"0,4,8,1,26,8,8,9","","SonyMobi"
165,2017-11-15 19:47:54,133,-77,1056,"0d28074168cb68b3994a231a375039af078436e8959fd86371a240f7daedb286",514,"0,4,8,1,26,8,8,9","","SonyMobi"
166,2017-11-15 19:47:54,133,-75,1056,"0d28074168cb68b3994a231a375039af078436e8959fd86371a240f7daedb286",515,"0,4,8,1,26,8,8,9","","SonyMobi"
167,2017-11-15 19:47:57,122,-88,968,"14ac241f99f222215c9d68ad9518ec14396f5594d9e0a8ef1e0ed652dd673ba1",501,"0,4,8,26,7,1,9","","OneplusT"
168,2017-11-15 19:47:57,132,-85,1048,"14ac241f99f222215c9d68ad9518ec14396f5594d9e0a8ef1e0ed652dd673ba1",502,"10,4,8,26,7,1,9","KCHGUTHRIE","OneplusT"
169,2017-11-15 19:47:57,122,-87,968,"14ac241f99f222215c9d68ad9518ec14396f5594d9e0a8ef1e0ed652dd673ba1",504,"0,4,8,26,7,1,9","","OneplusT"
170,2017-11-15 19:48:00,166,-89,1320,"cc846d2f751a53168782863c09113278275d26067c903017f008465b1772b84b",3514,"32,8,4,30,26,1","","CompexPt"
171,2017-11-15 19:48:03,198,-88,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",1936,"11,77,166","BTHu�v8��","Apple"
172,2017-11-15 19:48:03,198,-87,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",1939,"11,4,8,1,26,8,7,11,120","BTHub5-9Z8F","Apple"
173,2017-11-15 19:48:06,206,-86,1640,"9521e35c48d416f322a0e694a1b6c9fe57c00b376ca6d77d391127c2774ca4c5",3649,"12,4,8,1,26,8,1,5,19,7,9,29","_The Cloud X","SamsungE"
174,2017-11-15 19:48:06,194,-86,1544,"9521e35c48d416f322a0e694a1b6c9fe57c00b376ca6d77d391127c2774ca4c5",3650,"0,4,8,1,26,8,1,5,19,7,9,29","","SamsungE"
175,2017-11-15 19:48:06,194,-89,1544,"9521e35c48d416f322a0e694a1b6c9fe57c00b376ca6d77d391127c2774ca4c5",3652,"0,4,8,1,26,8,1,5,19,7,9,29","","SamsungE"
176,2017-11-15 19:48:06,206,-84,1640,"9521e35c48d416f322a0e694a1b6c9fe57c00b376ca6d77d391127c2774ca4c5",3653,"12,4,8,1,26,8,1,5,19,7,9,29","_The Cloud X","SamsungE"
177,2017-11-15 19:48:06,194,-85,1544,"9521e35c48d416f322a0e694a1b6c9fe57c00b376ca6d77d391127c2774ca4c5",3656,"0,4,8,1,26,8,1,5,19,7,9,29","","SamsungE"
178,2017-11-15 19:48:12,198,-89,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2025,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
179,2017-11-15 19:48:12,198,-88,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2026,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
180,2017-11-15 19:48:12,198,-87,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2027,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
181,2017-11-15 19:48:14,111,-93,880,"6aa3e5137932bf1fbf2594ab34505cdb2c23a1c108e2604950a74e51761a5eb5",1657,"12,8,4,26","VodafoneWiFi","SamsungE"
182,2017-11-15 19:48:17,102,-88,808,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",2284,"0,8,1,26,4","","Azurewav"
183,2017-11-15 19:48:17,113,-88,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",2297,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
184,2017-11-15 19:48:20,137,-76,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2284,"11,8,1,26,4,8,12","VM149521-2G","Google"
185,2017-11-15 19:48:20,137,-76,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2285,"11,8,1,26,4,8,12","VM149521-2G","Google"
186,2017-11-15 19:48:20,137,-76,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2286,"11,8,1,26,4,8,12","VM149521-2G","Google"
187,2017-11-15 19:48:20,137,-76,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2287,"11,8,1,26,4,8,12","VM149521-2G","Google"
188,2017-11-15 19:48:25,198,-87,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2109,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
189,2017-11-15 19:48:25,198,-88,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2110,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
190,2017-11-15 19:48:27,193,-91,1536,"080095f4d84f18803105e7a5197502138b23fa6fafaec45afe68e10795e43896",3681,"12,4,8,1,26,8,1,5,9,30,5,7","_The Cloud X","Wisol"
191,2017-11-15 19:48:27,181,-91,1440,"080095f4d84f18803105e7a5197502138b23fa6fafaec45afe68e10795e43896",3682,"0,4,8,1,26,8,1,5,9,30,5,7","","Wisol"
192,2017-11-15 19:48:35,198,-87,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2195,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
193,2017-11-15 19:48:35,198,-88,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2196,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
194,2017-11-15 19:48:40,202,-81,1608,"ac62e488f7f93ac4ef63a0c762b3851c7d791e2e34e5580c152139f0f45ac8d1",3048,"0,8,4,129","","Fn-LinkT"
195,2017-11-15 19:48:41,202,-81,1608,"ac62e488f7f93ac4ef63a0c762b3851c7d791e2e34e5580c152139f0f45ac8d1",3050,"0,8,4,129","","Fn-LinkT"
196,2017-11-15 19:48:52,113,-87,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",2765,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
197,2017-11-15 19:49:23,137,-73,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2952,"11,8,1,26,4,8,12","VM149521-2G","Google"
198,2017-11-15 19:49:23,137,-73,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2953,"11,8,1,26,4,8,12","VM149521-2G","Google"
199,2017-11-15 19:49:23,137,-73,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2954,"11,8,1,26,4,8,12","VM149521-2G","Google"
200,2017-11-15 19:49:23,137,-73,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2955,"11,8,1,26,4,8,12","VM149521-2G","Google"
201,2017-11-15 19:49:23,137,-71,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2957,"11,8,1,26,4,8,12","VM149521-2G","Google"
202,2017-11-15 19:49:23,137,-71,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2958,"11,8,1,26,4,8,12","VM149521-2G","Google"
203,2017-11-15 19:49:23,137,-71,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2959,"11,8,1,26,4,8,12","VM149521-2G","Google"
204,2017-11-15 19:49:23,137,-73,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",2964,"11,8,1,26,4,8,12","VM149521-2G","Google"
205,2017-11-15 19:49:36,172,-61,1368,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",142,"9,4,8,1,26,8,1,5,19,7,9","VM3280449","Wisol"
206,2017-11-15 19:49:36,172,-61,1368,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",143,"9,4,8,1,26,8,1,5,19,7,9","VM3280449","Wisol"
207,2017-11-15 19:49:36,172,-55,1368,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",144,"9,4,8,1,26,8,1,5,19,7,9","VM3280449","Wisol"
208,2017-11-15 19:49:36,172,-54,1368,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",145,"9,4,8,1,26,8,1,5,19,7,9","VM3280449","Wisol"
209,2017-11-15 19:49:38,137,-81,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3158,"11,8,1,26,4,8,12","VM149521-2G","Google"
210,2017-11-15 19:49:38,137,-82,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3159,"11,8,1,26,4,8,12","VM149521-2G","Google"
211,2017-11-15 19:49:38,137,-83,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3160,"11,8,1,26,4,8,12","VM149521-2G","Google"
212,2017-11-15 19:49:38,137,-87,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3161,"11,8,1,26,4,8,12","VM149521-2G","Google"
213,2017-11-15 19:49:38,126,-87,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3162,"0,8,1,26,4,8,12","","Google"
214,2017-11-15 19:49:38,126,-82,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3163,"0,8,1,26,4,8,12","","Google"
215,2017-11-15 19:49:38,126,-82,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3165,"0,8,1,26,4,8,12","","Google"
216,2017-11-15 19:49:39,137,-79,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3168,"11,8,1,26,4,8,12","VM149521-2G","Google"
217,2017-11-15 19:49:39,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3169,"11,8,1,26,4,8,12","VM149521-2G","Google"
218,2017-11-15 19:49:39,126,-77,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3170,"0,8,1,26,4,8,12","","Google"
219,2017-11-15 19:49:43,164,-91,1304,"ccc8356cc655c3f93087bb9293271d615325799212fc8e0cc0f1a71f2c76ec3a",1914,"0,4,8,1,26,8,1,5,19,8,9","","SamsungE"
220,2017-11-15 19:49:43,166,-85,1320,"b128566180b32df8c7f38693a44aa15370434b00280cdcdecf9decc5bb85cc91",2833,"32,8,4,30,26,1","","CompexPt"
221,2017-11-15 19:49:43,150,-86,1192,"b128566180b32df8c7f38693a44aa15370434b00280cdcdecf9decc5bb85cc91",2834,"16,8,4,30,26,1","WLANIBISPLUSLBSL","CompexPt"
222,2017-11-15 19:49:43,166,-86,1320,"b128566180b32df8c7f38693a44aa15370434b00280cdcdecf9decc5bb85cc91",2835,"32,8,4,30,26,1","","CompexPt"
223,2017-11-15 19:49:43,134,-85,1064,"b128566180b32df8c7f38693a44aa15370434b00280cdcdecf9decc5bb85cc91",2836,"0,8,4,30,26,1","","CompexPt"
224,2017-11-15 19:49:43,166,-88,1320,"b128566180b32df8c7f38693a44aa15370434b00280cdcdecf9decc5bb85cc91",2839,"32,8,4,30,26,1","","CompexPt"
225,2017-11-15 19:49:50,312,-87,2488,"49a67e0bff855ba8ed45cc36ba36ca3a034c8a5b182bd5db4c9cb2a0a0d20272",2864,"0,4,8,1,26,146,17,9,30","","Nvidia"
226,2017-11-15 19:49:55,113,-85,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",3421,"11,8,1,26,50","BTHub5-9Z8F","Azurewav"
227,2017-11-15 19:49:55,113,-87,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",3422,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
228,2017-11-15 19:49:55,113,-87,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",3423,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
229,2017-11-15 19:49:55,113,-76,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",3424,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
230,2017-11-15 19:49:56,133,-71,1056,"0d28074168cb68b3994a231a375039af078436e8959fd86371a240f7daedb286",1031,"0,4,8,1,26,8,8,9","","SonyMobi"
231,2017-11-15 19:49:56,133,-72,1056,"0d28074168cb68b3994a231a375039af078436e8959fd86371a240f7daedb286",1032,"0,4,8,1,26,8,8,9","","SonyMobi"
232,2017-11-15 19:49:56,133,-70,1056,"0d28074168cb68b3994a231a375039af078436e8959fd86371a240f7daedb286",1034,"0,4,8,1,26,8,8,9","","SonyMobi"
233,2017-11-15 19:50:11,71,-16,560,"882d443e1941ed7c6f265d7ebc2d0b61d2fb2cdde85e1deefa72cd73fa9ca8b3",1165,"0,8,4","","Google"
234,2017-11-15 19:50:11,71,-44,560,"882d443e1941ed7c6f265d7ebc2d0b61d2fb2cdde85e1deefa72cd73fa9ca8b3",1168,"0,8,4","","Google"
235,2017-11-15 19:50:11,71,-53,560,"882d443e1941ed7c6f265d7ebc2d0b61d2fb2cdde85e1deefa72cd73fa9ca8b3",1170,"0,8,4","","Google"
236,2017-11-15 19:50:11,71,-54,560,"882d443e1941ed7c6f265d7ebc2d0b61d2fb2cdde85e1deefa72cd73fa9ca8b3",1171,"0,8,4","","Google"
237,2017-11-15 19:50:11,71,-55,560,"882d443e1941ed7c6f265d7ebc2d0b61d2fb2cdde85e1deefa72cd73fa9ca8b3",1172,"0,8,4","","Google"
238,2017-11-15 19:50:11,71,-56,560,"882d443e1941ed7c6f265d7ebc2d0b61d2fb2cdde85e1deefa72cd73fa9ca8b3",1173,"0,8,4","","Google"
239,2017-11-15 19:50:11,71,-61,560,"882d443e1941ed7c6f265d7ebc2d0b61d2fb2cdde85e1deefa72cd73fa9ca8b3",1174,"0,8,4","","Google"
240,2017-11-15 19:50:11,71,-64,560,"882d443e1941ed7c6f265d7ebc2d0b61d2fb2cdde85e1deefa72cd73fa9ca8b3",1175,"0,8,4","","Google"
241,2017-11-15 19:50:11,71,-69,560,"882d443e1941ed7c6f265d7ebc2d0b61d2fb2cdde85e1deefa72cd73fa9ca8b3",1176,"0,8,4","","Google"
242,2017-11-15 19:50:12,198,-88,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2380,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
243,2017-11-15 19:50:12,198,-88,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2381,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
244,2017-11-15 19:50:17,102,-90,808,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",3690,"4,36","","Azurewav"
245,2017-11-15 19:50:17,113,-90,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",3692,"11,8,1,26,4","BTHub4-W9PZ","Azurewav"
246,2017-11-15 19:50:17,113,-91,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",3693,"11,8,1,26,4","BTHub4-W9PZ","Azurewav"
247,2017-11-15 19:50:19,166,-91,1320,"68c133069ca55f9cd0775163248297c025f5f2cb5bd5b00e24609017c9317c2d",1356,"32,8,4,30,26,1","","CompexPt"
248,2017-11-15 19:50:19,150,-92,1192,"68c133069ca55f9cd0775163248297c025f5f2cb5bd5b00e24609017c9317c2d",1357,"16,8,4,30,26,1","WLANIBISPLUSLBSL","CompexPt"
249,2017-11-15 19:50:19,166,-92,1320,"68c133069ca55f9cd0775163248297c025f5f2cb5bd5b00e24609017c9317c2d",1614,"32,8,4,30,26,1","","CompexPt"
250,2017-11-15 19:50:20,198,-88,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2466,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
251,2017-11-15 19:50:20,198,-87,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2467,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
252,2017-11-15 19:50:20,198,-86,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2468,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
253,2017-11-15 19:50:25,137,-85,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3730,"11,8,1,26,4,8,12","VM149521-2G","Google"
254,2017-11-15 19:50:25,137,-85,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3731,"11,8,1,26,4,8,12","VM149521-2G","Google"
255,2017-11-15 19:50:25,137,-85,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3732,"11,8,1,26,4,8,12","VM149521-2G","Google"
256,2017-11-15 19:50:25,137,-85,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3733,"11,8,1,26,4,8,12","VM149521-2G","Google"
257,2017-11-15 19:50:25,137,-79,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3734,"11,8,1,26,4,8,12","VM149521-2G","Google"
258,2017-11-15 19:50:25,137,-78,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3735,"11,8,1,26,4,8,12","VM149521-2G","Google"
259,2017-11-15 19:50:25,137,-85,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",3736,"11,8,1,26,4,8,12","VM149521-2G","Google"
260,2017-11-15 19:50:29,198,-87,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2551,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
261,2017-11-15 19:50:29,198,-87,1576,"cc8029cf8f942d2d83fd9a26eca0e3f51a7c744d405338d3cf1d707a10de6dc2",2552,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
262,2017-11-15 19:50:30,116,-89,920,"c2277b33f5374eb3bccb8beff8a502c2a99ecdccc667729a019aaba22ca4a46c",1618,"14,8,1,26,4","TALKTALK859EB2","Azurewav"
263,2017-11-15 19:50:30,116,-89,920,"c2277b33f5374eb3bccb8beff8a502c2a99ecdccc667729a019aaba22ca4a46c",1619,"14,8,1,26,4","TALKTALK859EB2","Azurewav"
264,2017-11-15 19:50:35,163,-62,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",364,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
265,2017-11-15 19:50:35,163,-56,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",365,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
266,2017-11-15 19:50:35,163,-54,1296,"a05cada2fd9149e33559764a6b3de0e578cb0916b0d94ce8e7adb1a828de6fdb",366,"0,4,8,1,26,8,1,5,19,7,9","","Wisol"
267,2017-11-15 19:50:35,323,-86,2576,"49a67e0bff855ba8ed45cc36ba36ca3a034c8a5b182bd5db4c9cb2a0a0d20272",2932,"11,4,8,1,26,146,17,9,30","VM149521-2G","Nvidia"
268,2017-11-15 19:50:35,323,-85,2576,"49a67e0bff855ba8ed45cc36ba36ca3a034c8a5b182bd5db4c9cb2a0a0d20272",2933,"11,4,8,193,0,0,168","VM149521-2G","Nvidia"
269,2017-11-15 19:50:57,113,-88,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",113,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
270,2017-11-15 19:50:57,113,-88,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",114,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
271,2017-11-15 19:50:57,113,-88,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",115,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
272,2017-11-15 19:50:57,113,-89,896,"fbce650568262272bf2b011b468335364272e5aebf71b5268be5c72077b1211f",116,"11,8,1,26,4","BTHub5-9Z8F","Azurewav"
273,2017-11-15 19:51:04,198,-90,1576,"a2ca8528dc319f87c6dfb53715db26019abec8a570660c13fcdb86f650d4f280",2726,"11,4,8,1,26,8,7,11,30,8,9","BTHub5-9Z8F","Apple"
274,2017-11-15 19:51:20,71,-80,560,"ac62e488f7f93ac4ef63a0c762b3851c7d791e2e34e5580c152139f0f45ac8d1",3091,"0,8,4","","Fn-LinkT"
275,2017-11-15 19:51:26,323,-83,2576,"49a67e0bff855ba8ed45cc36ba36ca3a034c8a5b182bd5db4c9cb2a0a0d20272",3006,"11,4,8,1,26,146,17,9,30","VM149521-2G","Nvidia"
276,2017-11-15 19:51:26,323,-82,2576,"49a67e0bff855ba8ed45cc36ba36ca3a034c8a5b182bd5db4c9cb2a0a0d20272",3007,"11,4,8,1,26,146,17,9,30","VM149521-2G","Nvidia"
277,2017-11-15 19:51:28,137,-74,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",300,"11,8,1,26,4,8,12","VM149521-2G","Google"
278,2017-11-15 19:51:28,137,-74,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",301,"11,8,1,26,4,8,12","VM149521-2G","Google"
279,2017-11-15 19:51:28,137,-74,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",302,"11,8,1,26,4,8,12","VM149521-2G","Google"
280,2017-11-15 19:51:28,137,-74,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",303,"11,8,1,26,4,8,12","VM149521-2G","Google"
281,2017-11-15 19:51:28,137,-73,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",306,"11,8,1,26,4,8,12","VM149521-2G","Google"
282,2017-11-15 19:51:28,137,-72,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",308,"11,8,1,26,4,8,12","VM149521-2G","Google"
283,2017-11-15 19:51:38,133,-71,1056,"0d28074168cb68b3994a231a375039af078436e8959fd86371a240f7daedb286",1199,"0,4,8,1,26,8,8,9","","SonyMobi"
284,2017-11-15 19:51:38,133,-73,1056,"0d28074168cb68b3994a231a375039af078436e8959fd86371a240f7daedb286",1200,"0,4,8,1,26,8,8,9","","SonyMobi"
285,2017-11-15 19:51:38,137,-74,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",455,"11,8,1,26,4,8,12","VM149521-2G","Google"
286,2017-11-15 19:51:38,137,-73,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",456,"11,8,1,26,4,8,12","VM149521-2G","Google"
287,2017-11-15 19:51:38,137,-74,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",457,"11,8,1,26,4,8,12","VM149521-2G","Google"
288,2017-11-15 19:51:38,137,-74,1088,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",458,"11,8,1,26,4,8,12","VM149521-2G","Google"
289,2017-11-15 19:51:38,126,-74,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",459,"0,8,1,26,4,8,12","","Google"
290,2017-11-15 19:51:38,126,-73,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",460,"0,8,1,26,4,8,12","","Google"
291,2017-11-15 19:51:38,126,-74,1000,"375fa039d6b5f1b3088ae27456c2233d87d22df72f7c617baf474191c67469e3",461,"0,8,1,26,4,8,12","","Google"
